meetnet;protocol;visit_id;task_id;bezoekvariabele;waarde;eenheid
Veldparelmoervlinder;vlinders transecten;145;69;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;146;79;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;146;79;temperatuur;22.0;graden celcius
Veldparelmoervlinder;vlinders transecten;146;79;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;147;89;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;147;89;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;147;89;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;265;72;temperatuur;16.0;graden celcius
Veldparelmoervlinder;vlinders transecten;265;72;bewolking;zwaarbewolkt (6 tot 7/8);
Veldparelmoervlinder;vlinders transecten;265;72;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;266;82;temperatuur;19.0;graden celcius
Veldparelmoervlinder;vlinders transecten;266;82;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;266;82;bewolking;halfbewolkt (3 tot 5/8);
Veldparelmoervlinder;vlinders transecten;267;92;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;267;92;temperatuur;28.0;graden celcius
Veldparelmoervlinder;vlinders transecten;267;92;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;361;70;windkracht;vrij matige wind (3 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;361;70;temperatuur;25.0;graden celcius
Veldparelmoervlinder;vlinders transecten;361;70;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;362;80;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;362;80;windkracht;vrij matige wind (3 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;362;80;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;363;90;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;363;90;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;363;90;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;364;;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;364;;windkracht;vrij matige wind (3 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;364;;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;686;1688;windkracht;windstil (0 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;686;1688;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;686;1688;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;687;1690;windkracht;windstil (0 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;687;1690;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;687;1690;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;688;1692;bewolking;halfbewolkt (3 tot 5/8);
Veldparelmoervlinder;vlinders transecten;688;1692;windkracht;windstil (0 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;688;1692;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;689;;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;689;;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;689;;windkracht;windstil (0 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;828;73;bewolking;onbekend;
Veldparelmoervlinder;vlinders transecten;828;73;temperatuur;;graden celcius
Veldparelmoervlinder;vlinders transecten;828;73;windkracht;onbekend;beaufort
Veldparelmoervlinder;vlinders transecten;829;83;temperatuur;;graden celcius
Veldparelmoervlinder;vlinders transecten;829;83;windkracht;onbekend;beaufort
Veldparelmoervlinder;vlinders transecten;829;83;bewolking;onbekend;
Veldparelmoervlinder;vlinders transecten;830;93;windkracht;onbekend;beaufort
Veldparelmoervlinder;vlinders transecten;830;93;bewolking;onbekend;
Veldparelmoervlinder;vlinders transecten;830;93;temperatuur;;graden celcius
Veldparelmoervlinder;vlinders transecten;1066;4665;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1066;4665;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1066;4665;temperatuur;18.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1067;4665;temperatuur;18.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1067;4665;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1067;4665;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1077;4677;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1077;4677;temperatuur;21.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1077;4677;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1103;4667;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1103;4667;temperatuur;21.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1103;4667;windkracht;onbekend;beaufort
Veldparelmoervlinder;vlinders transecten;1109;4684;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1109;4684;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1109;4684;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;1116;4681;temperatuur;28.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1116;4681;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1116;4681;windkracht;matige wind (4 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1144;4690;bewolking;halfbewolkt (3 tot 5/8);
Veldparelmoervlinder;vlinders transecten;1144;4690;temperatuur;22.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1144;4690;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1150;4689;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1150;4689;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1150;4689;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1151;4679;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1151;4679;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1151;4679;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1189;4696;bewolking;halfbewolkt (3 tot 5/8);
Veldparelmoervlinder;vlinders transecten;1189;4696;windkracht;matige wind (4 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1189;4696;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1357;4676;temperatuur;22.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1357;4676;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1357;4676;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1358;4688;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1358;4688;windkracht;onbekend;beaufort
Veldparelmoervlinder;vlinders transecten;1358;4688;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1359;4700;bewolking;heldere hemel (0/8);
Veldparelmoervlinder;vlinders transecten;1359;4700;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1359;4700;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1463;4691;windkracht;zwakke wind (2 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1463;4691;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;1463;4691;temperatuur;25.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1464;;bewolking;zwaarbewolkt (6 tot 7/8);
Veldparelmoervlinder;vlinders transecten;1464;;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1464;;windkracht;vrij matige wind (3 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1494;4671;bewolking;lichtbewolkt (1 tot 2/8);
Veldparelmoervlinder;vlinders transecten;1494;4671;temperatuur;25.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1494;4671;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1495;4683;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1495;4683;bewolking;halfbewolkt (3 tot 5/8);
Veldparelmoervlinder;vlinders transecten;1495;4683;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1496;4695;windkracht;zeer zwakke wind (1 Bft);beaufort
Veldparelmoervlinder;vlinders transecten;1496;4695;temperatuur;30.0;graden celcius
Veldparelmoervlinder;vlinders transecten;1496;4695;bewolking;halfbewolkt (3 tot 5/8);
Vliegend hert;Vliegend hert - inhaalslag;1270;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1288;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1299;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1336;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1337;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1338;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1339;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1340;;Weersomstandigheden - saproxyle kevers;Onbekend;
Vliegend hert;Vliegend hert - inhaalslag;1344;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1426;;Weersomstandigheden - saproxyle kevers;droog of lichte regen EN >=12°C;
Vliegend hert;Vliegend hert - inhaalslag;1465;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1480;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1498;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1499;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1776;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1777;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1778;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1779;;Weersomstandigheden - saproxyle kevers;droog en >= 18°C;
Vliegend hert;Vliegend hert - inhaalslag;1780;;Weersomstandigheden - saproxyle kevers;Onbekend;
Vroege glazenmaker;libellen transecten;1123;;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1188;4526;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1196;4527;Lengte transect;1850;meter
Vroege glazenmaker;libellen transecten;1201;4518;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1202;4525;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1219;4511;Lengte transect;300;meter
Vroege glazenmaker;libellen transecten;1224;4533;Lengte transect;440;meter
Vroege glazenmaker;libellen transecten;1259;4524;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1283;4520;Lengte transect;400;meter
Vroege glazenmaker;libellen transecten;1290;4541;Lengte transect;300;meter
Vroege glazenmaker;libellen transecten;1323;4563;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1328;4557;Lengte transect;1850;meter
Vroege glazenmaker;libellen transecten;1347;4555;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1352;4548;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1393;4550;Lengte transect;430;meter
Vroege glazenmaker;libellen transecten;1412;4559;Lengte transect;1216;meter
Vroege glazenmaker;libellen transecten;1414;4559;Lengte transect;1216;meter
Vroege glazenmaker;libellen transecten;1442;4530;Lengte transect;250;meter
Vroege glazenmaker;libellen transecten;1448;4560;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1449;4532;Lengte transect;240;meter
Vroege glazenmaker;libellen transecten;1506;4542;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1508;4512;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1563;4507;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1564;4537;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1565;4521;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1566;4551;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1567;4522;Lengte transect;;meter
Vroege glazenmaker;libellen transecten;1568;4552;Lengte transect;;meter
Vuursalamander;vuursalamander transecten;746;3276;;;
Vuursalamander;vuursalamander transecten;728;3224;;;
Vuursalamander;vuursalamander transecten;707;;;;
Vuursalamander;vuursalamander transecten;683;3263;;;
Vuursalamander;vuursalamander transecten;692;3217;;;
Vuursalamander;vuursalamander transecten;693;3277;;;
Vuursalamander;vuursalamander transecten;821;3249;;;
Vuursalamander;vuursalamander transecten;755;3233;;;
Vuursalamander;vuursalamander transecten;699;3272;;;
Vuursalamander;vuursalamander transecten;585;3221;;;
Vuursalamander;vuursalamander transecten;762;3243;;;
Vuursalamander;vuursalamander transecten;751;3216;;;
Vuursalamander;vuursalamander transecten;675;3237;;;
Vuursalamander;vuursalamander transecten;709;;;;
Vuursalamander;vuursalamander transecten;708;;;;
Vuursalamander;vuursalamander transecten;697;3304;;;
Vuursalamander;vuursalamander transecten;632;3211;;;
Vuursalamander;vuursalamander transecten;676;3235;;;
Vuursalamander;vuursalamander transecten;710;;;;
Vuursalamander;vuursalamander transecten;587;3256;;;
Vuursalamander;vuursalamander transecten;691;3260;;;
Vuursalamander;vuursalamander transecten;641;3245;;;
Vuursalamander;vuursalamander transecten;702;3236;;;
Vuursalamander;vuursalamander transecten;750;3295;;;
Vuursalamander;vuursalamander transecten;724;3257;;;
Vuursalamander;vuursalamander transecten;764;3278;;;
Vuursalamander;vuursalamander transecten;761;3219;;;
Vuursalamander;vuursalamander transecten;703;3227;;;
Vuursalamander;vuursalamander transecten;660;3299;;;
Vuursalamander;vuursalamander transecten;658;3301;;;
Vuursalamander;vuursalamander transecten;586;3297;;;
Vuursalamander;vuursalamander transecten;704;3262;;;
Vuursalamander;vuursalamander transecten;715;3267;;;
Vuursalamander;vuursalamander transecten;701;;;;
Vuursalamander;vuursalamander transecten;713;;;;
Vuursalamander;vuursalamander transecten;698;;;;
Vuursalamander;vuursalamander transecten;679;3218;;;
Vuursalamander;vuursalamander transecten;820;3214;;;
Vuursalamander;vuursalamander transecten;818;3274;;;
Vuursalamander;vuursalamander transecten;694;3223;;;
Vuursalamander;vuursalamander transecten;680;3270;;;
Vuursalamander;vuursalamander transecten;593;;;;
Vuursalamander;vuursalamander transecten;837;3305;;;
Vuursalamander;vuursalamander transecten;642;3280;;;
Vuursalamander;vuursalamander transecten;695;3246;;;
Vuursalamander;vuursalamander transecten;723;3222;;;
Vuursalamander;vuursalamander transecten;712;;;;
Vuursalamander;vuursalamander transecten;754;3264;;;
Vuursalamander;vuursalamander transecten;730;3252;;;
Vuursalamander;vuursalamander transecten;729;3259;;;
Vuursalamander;vuursalamander transecten;682;3302;;;
Vuursalamander;vuursalamander transecten;631;3247;;;
Vuursalamander;vuursalamander transecten;768;3253;;;
Vuursalamander;vuursalamander transecten;760;3219;;;
Vuursalamander;vuursalamander transecten;819;3265;;;
Vuursalamander;vuursalamander transecten;595;3238;;;
Vuursalamander;vuursalamander transecten;681;3273;;;
Vuursalamander;vuursalamander transecten;696;3303;;;
Vuursalamander;vuursalamander transecten;747;3296;;;
Vuursalamander;vuursalamander transecten;705;3231;;;
Vuursalamander;vuursalamander transecten;573;3234;;;
Vuursalamander;vuursalamander transecten;856;;;;
Vuursalamander;vuursalamander transecten;597;3269;;;
Vuursalamander;vuursalamander transecten;756;3268;;;
Vuursalamander;vuursalamander transecten;700;3258;;;
Vuursalamander;vuursalamander transecten;649;3225;;;
Vuursalamander;vuursalamander transecten;745;3241;;;
Vuursalamander;vuursalamander transecten;634;3230;;;
Vuursalamander;vuursalamander transecten;659;3242;;;
Vuursalamander;vuursalamander transecten;787;3275;;;
Vuursalamander;vuursalamander transecten;667;;;;
Vuursalamander;vuursalamander transecten;716;;;;
Vuursalamander;vuursalamander transecten;786;3240;;;
Vuursalamander;vuursalamander transecten;706;3266;;;
Vuursalamander;vuursalamander transecten;838;3306;;;
Vuursalamander;vuursalamander transecten;752;3229;;;
Vuursalamander;vuursalamander transecten;657;3298;;;
Vuursalamander;vuursalamander transecten;592;3212;;;
Vuursalamander;vuursalamander transecten;753;3251;;;
Vuursalamander;vuursalamander transecten;757;3271;;;
Vuursalamander;vuursalamander transecten;711;;;;
Vuursalamander;vuursalamander transecten;763;3254;;;
Vuursalamander;vuursalamander transecten;815;3226;;;
Vuursalamander;vuursalamander transecten;714;3232;;;
Vuursalamander;vuursalamander transecten;633;3228;;;
Vuursalamander;vuursalamander transecten;816;3261;;;
Vuursalamander;vuursalamander transecten;817;3239;;;
Weegbreefonteinkruid;vaatplanten;1660;;;;
Weegbreefonteinkruid;vaatplanten;1659;4905;;;
Weegbreefonteinkruid;vaatplanten;1582;4898;;;
Weegbreefonteinkruid;vaatplanten;1720;;;;
Weegbreefonteinkruid;vaatplanten;462;1406;;;
Welriekende nachtorchis;vaatplanten;343;1421;;;
Welriekende nachtorchis;vaatplanten;347;1429;;;
Welriekende nachtorchis;vaatplanten;850;1425;;;
Welriekende nachtorchis;vaatplanten;249;1424;;;
Welriekende nachtorchis;vaatplanten;849;1435;;;
Welriekende nachtorchis;vaatplanten;352;1432;;;
Welriekende nachtorchis;vaatplanten;501;1423;;;
Welriekende nachtorchis;vaatplanten;231;1424;;;
Welriekende nachtorchis;vaatplanten;385;1422;;;
Welriekende nachtorchis;vaatplanten;79;1418;;;
Welriekende nachtorchis;vaatplanten;853;1427;;;
Welriekende nachtorchis;vaatplanten;502;1419;;;
Welriekende nachtorchis;vaatplanten;851;1434;;;
Welriekende nachtorchis;vaatplanten;346;1433;;;
Welriekende nachtorchis;vaatplanten;852;1426;;;
Welriekende nachtorchis;vaatplanten;345;1431;;;
Witte waterranonkel;vaatplanten;600;3319;;;
Witte waterranonkel;vaatplanten;564;;;;
Witte waterranonkel;vaatplanten;161;1221;;;
Witte waterranonkel;vaatplanten;620;;;;
Witte waterranonkel;vaatplanten;807;1228;;;
Witte waterranonkel;vaatplanten;1281;4918;;;
Witte waterranonkel;vaatplanten;561;;;;
Witte waterranonkel;vaatplanten;618;1208;;;
Witte waterranonkel;vaatplanten;1058;;;;
Witte waterranonkel;vaatplanten;562;1235;;;
Witte waterranonkel;vaatplanten;619;1209;;;
Witte waterranonkel;vaatplanten;420;1206;;;
Witte waterranonkel;vaatplanten;808;1222;;;
Witte waterranonkel;vaatplanten;583;1234;;;
Witte waterranonkel;vaatplanten;1276;4923;;;
